age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;y
27;blue-collar;married;basic.4y;no;yes;no;cellular;jul;tue;66;1;999;0;nonexistent;no
27;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;340;7;999;0;nonexistent;no
27;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;53;3;999;0;nonexistent;no
27;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;383;1;999;0;nonexistent;no
27;blue-collar;single;basic.9y;unknown;no;no;cellular;jul;wed;127;8;999;0;nonexistent;no
27;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;wed;72;3;999;0;nonexistent;no
27;blue-collar;single;basic.9y;no;no;no;cellular;jul;tue;169;2;999;0;nonexistent;no
27;blue-collar;married;basic.6y;unknown;no;no;telephone;may;wed;47;1;999;0;nonexistent;no
27;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;65;2;999;0;nonexistent;no
61;admin.;married;university.degree;unknown;yes;no;cellular;jun;wed;1076;2;999;0;nonexistent;yes
61;admin.;married;high.school;no;yes;no;cellular;apr;tue;196;1;999;1;failure;yes
61;admin.;married;unknown;no;no;no;cellular;may;thu;173;3;9;2;success;yes
61;admin.;married;unknown;no;yes;yes;cellular;jul;mon;109;3;999;1;failure;no
61;admin.;married;university.degree;no;no;no;cellular;dec;mon;263;1;999;1;failure;no
61;admin.;married;high.school;no;no;no;telephone;nov;wed;508;4;999;0;nonexistent;no
61;admin.;married;university.degree;no;yes;no;cellular;apr;wed;183;5;999;0;nonexistent;no
61;admin.;married;university.degree;no;yes;no;cellular;mar;mon;136;6;999;0;nonexistent;no
61;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;266;5;999;0;nonexistent;yes
61;admin.;married;university.degree;no;yes;yes;telephone;jul;wed;261;4;999;0;nonexistent;yes
35;housemaid;married;high.school;no;no;no;telephone;may;wed;122;2;999;0;nonexistent;no
35;housemaid;married;basic.4y;unknown;no;yes;telephone;may;thu;205;5;999;0;nonexistent;no
35;housemaid;married;high.school;no;no;no;telephone;jun;thu;56;1;999;0;nonexistent;no
35;housemaid;married;basic.4y;no;yes;no;cellular;aug;mon;87;1;999;0;nonexistent;no
35;housemaid;divorced;basic.9y;no;no;no;cellular;nov;wed;60;1;999;1;failure;no
35;housemaid;married;university.degree;no;yes;no;cellular;may;mon;59;2;999;0;nonexistent;no
35;housemaid;divorced;basic.9y;no;yes;no;cellular;nov;wed;69;1;999;0;nonexistent;no
35;housemaid;married;university.degree;unknown;no;yes;cellular;aug;fri;189;1;999;0;nonexistent;no
35;housemaid;married;basic.4y;no;no;no;telephone;may;fri;25;1;999;0;nonexistent;no
35;housemaid;single;unknown;no;yes;no;telephone;jun;thu;66;1;999;0;nonexistent;no
79;retired;married;high.school;no;unknown;unknown;cellular;jun;tue;61;1;999;1;failure;no
79;retired;married;unknown;no;no;no;cellular;aug;thu;86;2;999;0;nonexistent;no
79;retired;married;basic.4y;no;yes;no;cellular;nov;tue;594;1;3;1;success;yes
79;retired;married;high.school;no;yes;no;cellular;may;thu;196;2;999;0;nonexistent;no
79;retired;married;basic.9y;no;no;no;cellular;may;tue;126;1;999;0;nonexistent;no
79;retired;married;basic.9y;no;no;no;cellular;may;tue;104;1;999;2;failure;no
79;retired;married;basic.9y;no;no;no;cellular;sep;tue;181;1;999;1;failure;yes
79;retired;married;basic.4y;no;no;yes;cellular;jul;fri;464;1;999;1;failure;yes
79;retired;married;high.school;no;yes;yes;cellular;jun;tue;163;1;999;1;failure;no
79;retired;married;basic.9y;no;yes;yes;cellular;may;mon;260;1;999;1;failure;no
49;self-employed;divorced;university.degree;no;yes;no;cellular;jul;wed;126;4;999;0;nonexistent;no
49;self-employed;divorced;university.degree;no;yes;no;cellular;jul;wed;1124;2;999;0;nonexistent;yes
49;self-employed;divorced;unknown;unknown;no;no;cellular;apr;fri;660;1;999;0;nonexistent;no
49;self-employed;married;professional.course;unknown;no;no;cellular;aug;tue;432;9;999;0;nonexistent;no
49;self-employed;married;university.degree;unknown;yes;no;cellular;nov;fri;110;1;999;1;failure;no
49;self-employed;single;professional.course;unknown;yes;no;telephone;nov;tue;126;4;999;0;nonexistent;no
49;self-employed;married;professional.course;no;no;yes;telephone;jun;wed;339;1;999;0;nonexistent;no
49;self-employed;single;basic.9y;no;yes;yes;telephone;may;fri;827;5;999;0;nonexistent;no
49;self-employed;married;high.school;no;no;no;cellular;may;fri;532;3;999;0;nonexistent;yes
49;self-employed;married;basic.9y;no;yes;no;telephone;may;thu;74;2;999;0;nonexistent;no
25;entrepreneur;single;university.degree;no;no;yes;cellular;jul;tue;280;2;999;0;nonexistent;no
25;entrepreneur;single;university.degree;no;yes;no;cellular;may;thu;415;3;999;0;nonexistent;no
25;entrepreneur;single;high.school;no;yes;no;telephone;may;tue;157;2;999;0;nonexistent;no
25;entrepreneur;single;basic.9y;no;yes;no;cellular;jul;fri;263;1;999;0;nonexistent;no
25;entrepreneur;single;basic.9y;no;no;no;cellular;jul;fri;130;1;999;0;nonexistent;no
25;entrepreneur;single;professional.course;no;yes;no;cellular;jul;mon;354;1;999;0;nonexistent;no
38;management;divorced;university.degree;no;yes;no;cellular;jul;tue;543;9;999;0;nonexistent;no
38;management;married;university.degree;no;no;no;cellular;sep;wed;149;2;999;1;failure;no
38;management;single;university.degree;no;no;no;cellular;nov;thu;69;4;999;0;nonexistent;no
38;management;married;basic.9y;no;yes;no;cellular;nov;tue;390;3;999;0;nonexistent;no
38;management;married;university.degree;unknown;no;no;telephone;may;thu;277;3;999;0;nonexistent;no
38;management;married;university.degree;no;yes;no;cellular;may;wed;187;2;2;1;success;yes
38;management;married;university.degree;no;yes;no;cellular;nov;thu;82;1;999;0;nonexistent;no
38;management;married;high.school;unknown;yes;no;cellular;apr;fri;143;1;999;0;nonexistent;no
38;management;married;university.degree;no;no;no;telephone;jun;fri;197;3;999;0;nonexistent;no
38;management;single;university.degree;no;yes;no;cellular;nov;thu;262;3;999;0;nonexistent;no
70;blue-collar;married;basic.4y;no;no;yes;cellular;jun;fri;252;1;3;1;success;yes
52;admin.;married;high.school;no;no;no;cellular;aug;wed;114;6;999;0;nonexistent;no
52;admin.;divorced;university.degree;no;no;no;telephone;jun;tue;245;1;999;0;nonexistent;no
52;admin.;married;high.school;no;no;no;cellular;aug;tue;80;1;999;0;nonexistent;no
52;admin.;single;high.school;unknown;yes;no;cellular;jul;tue;153;3;999;0;nonexistent;no
52;admin.;divorced;university.degree;no;unknown;unknown;cellular;nov;tue;143;5;999;1;failure;no
52;admin.;divorced;university.degree;unknown;no;no;cellular;jul;tue;262;1;999;0;nonexistent;no
52;admin.;single;university.degree;no;yes;no;cellular;aug;fri;436;4;999;0;nonexistent;no
52;admin.;married;university.degree;unknown;yes;no;cellular;nov;fri;131;1;999;0;nonexistent;no
52;admin.;married;university.degree;no;no;yes;cellular;may;mon;434;2;999;0;nonexistent;no
52;admin.;married;university.degree;unknown;yes;no;cellular;aug;tue;175;3;999;0;nonexistent;no
28;entrepreneur;married;basic.4y;unknown;no;no;cellular;jul;mon;482;3;999;0;nonexistent;no
28;entrepreneur;married;basic.9y;unknown;yes;no;telephone;may;thu;733;1;999;0;nonexistent;yes
28;entrepreneur;married;basic.9y;no;yes;yes;telephone;jun;fri;262;1;999;0;nonexistent;no
28;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;175;1;999;0;nonexistent;no
28;entrepreneur;married;basic.4y;unknown;no;no;telephone;may;wed;117;1;999;0;nonexistent;no
28;entrepreneur;married;basic.9y;no;yes;no;telephone;jun;tue;1848;1;999;0;nonexistent;yes
28;entrepreneur;married;basic.9y;unknown;no;no;cellular;may;fri;133;1;999;0;nonexistent;no
28;entrepreneur;married;basic.9y;unknown;yes;no;cellular;may;fri;78;2;999;0;nonexistent;no
28;entrepreneur;single;high.school;no;yes;no;telephone;jun;mon;419;2;999;0;nonexistent;no
28;entrepreneur;married;university.degree;unknown;no;no;cellular;apr;mon;774;2;999;0;nonexistent;no
47;self-employed;married;professional.course;no;no;no;telephone;may;mon;446;2;999;0;nonexistent;no
47;self-employed;divorced;professional.course;unknown;yes;no;telephone;jun;mon;364;13;999;0;nonexistent;no
47;self-employed;married;university.degree;no;yes;no;cellular;jul;mon;39;9;999;0;nonexistent;no
47;self-employed;married;university.degree;no;no;no;cellular;aug;mon;230;4;999;0;nonexistent;no
47;self-employed;married;basic.9y;no;yes;no;cellular;aug;fri;146;1;999;0;nonexistent;no
47;self-employed;divorced;university.degree;no;no;no;cellular;mar;tue;261;1;999;0;nonexistent;yes
47;self-employed;married;university.degree;no;no;no;cellular;aug;tue;42;4;999;0;nonexistent;no
47;self-employed;married;university.degree;no;no;no;cellular;aug;mon;36;3;999;0;nonexistent;no
47;self-employed;married;basic.9y;no;yes;no;cellular;jul;wed;1359;6;999;0;nonexistent;yes
47;self-employed;married;unknown;unknown;yes;no;telephone;may;fri;158;1;999;0;nonexistent;no
66;admin.;married;university.degree;no;no;no;cellular;sep;tue;39;1;999;0;nonexistent;no
66;admin.;married;university.degree;no;no;no;cellular;aug;mon;489;2;4;1;success;no
41;technician;divorced;professional.course;no;no;no;cellular;apr;thu;774;2;999;1;failure;yes
41;technician;married;professional.course;no;yes;yes;cellular;aug;fri;264;1;999;0;nonexistent;no
41;technician;married;professional.course;no;no;no;cellular;aug;mon;203;2;999;0;nonexistent;no
41;technician;married;university.degree;unknown;no;yes;cellular;apr;thu;272;1;999;1;failure;no
41;technician;single;university.degree;no;yes;no;cellular;jun;tue;118;1;999;1;failure;no
41;technician;married;professional.course;no;no;no;cellular;apr;fri;219;1;999;0;nonexistent;no
41;technician;single;professional.course;no;yes;no;telephone;may;thu;294;3;999;0;nonexistent;no
41;technician;married;high.school;no;no;no;cellular;aug;mon;697;2;999;0;nonexistent;yes
41;technician;married;university.degree;no;yes;yes;cellular;nov;fri;135;1;999;1;failure;no
41;technician;married;professional.course;no;no;no;telephone;jun;fri;268;3;999;0;nonexistent;no
42;admin.;married;university.degree;no;yes;yes;cellular;jul;tue;156;1;999;0;nonexistent;no
42;admin.;married;university.degree;no;no;no;cellular;aug;wed;68;2;999;0;nonexistent;no
42;admin.;married;university.degree;no;yes;no;cellular;nov;fri;184;2;999;0;nonexistent;no
42;admin.;married;university.degree;no;yes;no;cellular;aug;wed;78;8;999;0;nonexistent;no
42;admin.;divorced;university.degree;no;no;yes;telephone;may;fri;161;1;999;0;nonexistent;no
42;admin.;single;university.degree;no;no;no;cellular;aug;fri;353;1;999;0;nonexistent;no
42;admin.;single;university.degree;no;no;no;telephone;may;thu;236;3;999;0;nonexistent;no
42;admin.;single;high.school;no;no;no;telephone;jun;fri;140;2;999;0;nonexistent;no
42;admin.;single;basic.9y;no;no;no;telephone;may;fri;145;2;999;0;nonexistent;no
42;admin.;married;university.degree;no;no;no;cellular;aug;tue;68;2;999;0;nonexistent;no
69;unknown;married;university.degree;no;yes;yes;cellular;sep;tue;109;2;3;1;success;no
57;technician;single;university.degree;unknown;yes;no;cellular;aug;wed;107;8;999;0;nonexistent;no
57;technician;married;professional.course;no;no;no;cellular;nov;tue;564;1;999;0;nonexistent;no
57;technician;divorced;basic.6y;no;unknown;unknown;cellular;may;mon;9;5;999;0;nonexistent;no
57;technician;divorced;unknown;no;yes;yes;telephone;jun;tue;237;2;999;0;nonexistent;no
57;technician;married;university.degree;no;yes;no;cellular;apr;thu;836;1;999;0;nonexistent;yes
57;technician;married;professional.course;no;yes;no;telephone;may;tue;402;4;999;0;nonexistent;no
57;technician;married;professional.course;unknown;no;yes;cellular;jul;thu;92;2;999;0;nonexistent;no
57;technician;married;high.school;no;no;no;cellular;apr;wed;469;1;999;0;nonexistent;no
57;technician;married;university.degree;unknown;yes;no;cellular;nov;fri;39;10;999;0;nonexistent;no
57;technician;married;professional.course;no;no;no;cellular;jul;mon;68;2;999;0;nonexistent;no
62;housemaid;married;basic.4y;no;yes;no;cellular;nov;thu;443;1;999;0;nonexistent;no
62;housemaid;married;university.degree;no;yes;no;cellular;nov;thu;237;1;3;3;success;no
62;housemaid;married;professional.course;no;yes;no;cellular;dec;fri;141;2;999;0;nonexistent;yes
62;blue-collar;married;basic.4y;no;yes;yes;cellular;nov;mon;152;1;999;0;nonexistent;no
62;blue-collar;married;basic.4y;no;yes;no;cellular;nov;mon;152;1;6;1;success;no
62;blue-collar;married;basic.4y;no;yes;yes;cellular;nov;mon;113;1;999;1;failure;no
62;blue-collar;married;unknown;no;no;no;cellular;oct;fri;73;3;999;0;nonexistent;no
62;blue-collar;married;high.school;no;yes;no;cellular;jun;mon;563;4;4;3;success;yes
62;blue-collar;married;basic.4y;no;no;no;cellular;nov;mon;123;1;999;1;failure;no
62;blue-collar;married;unknown;no;no;no;cellular;mar;mon;515;2;999;2;failure;no
66;unemployed;single;basic.4y;no;yes;no;cellular;apr;thu;416;1;999;0;nonexistent;yes
66;unemployed;single;basic.4y;no;yes;no;cellular;apr;thu;1958;11;999;0;nonexistent;no
30;blue-collar;married;basic.4y;no;yes;no;cellular;nov;wed;126;2;999;0;nonexistent;no
30;blue-collar;married;basic.6y;no;yes;yes;cellular;nov;thu;74;1;999;0;nonexistent;no
30;blue-collar;divorced;basic.9y;no;yes;no;cellular;jul;tue;168;2;999;0;nonexistent;no
30;blue-collar;married;unknown;no;no;no;telephone;may;wed;85;2;999;0;nonexistent;no
30;blue-collar;single;basic.4y;no;yes;no;cellular;jul;tue;122;2;999;0;nonexistent;no
30;blue-collar;single;unknown;no;no;no;telephone;jun;thu;65;2;999;0;nonexistent;no
30;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;wed;297;1;999;0;nonexistent;no
30;blue-collar;married;basic.9y;unknown;no;no;cellular;may;mon;259;1;999;0;nonexistent;no
30;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;542;1;999;0;nonexistent;no
30;blue-collar;married;basic.9y;no;yes;no;telephone;apr;thu;426;3;999;0;nonexistent;yes
30;admin.;married;university.degree;no;no;no;telephone;jun;fri;75;1;999;0;nonexistent;no
30;admin.;single;high.school;no;yes;no;cellular;may;thu;29;8;999;1;failure;no
30;admin.;married;university.degree;no;no;no;cellular;apr;thu;313;3;999;0;nonexistent;yes
30;admin.;divorced;high.school;no;yes;no;telephone;may;wed;62;4;999;1;failure;no
30;admin.;single;university.degree;no;yes;yes;telephone;apr;thu;874;2;999;0;nonexistent;yes
30;admin.;single;university.degree;no;no;yes;cellular;aug;mon;309;1;999;0;nonexistent;no
30;admin.;divorced;basic.6y;no;no;no;cellular;jul;wed;144;10;999;0;nonexistent;no
30;admin.;married;university.degree;no;no;no;cellular;apr;thu;104;6;999;0;nonexistent;no
30;admin.;married;university.degree;no;no;no;cellular;jul;fri;483;1;999;0;nonexistent;no
30;admin.;divorced;high.school;no;yes;no;cellular;nov;thu;274;2;999;0;nonexistent;no
41;self-employed;married;professional.course;no;yes;no;cellular;may;thu;46;1;999;0;nonexistent;no
41;self-employed;married;basic.4y;no;no;no;telephone;jun;mon;174;1;999;0;nonexistent;no
41;self-employed;married;university.degree;no;no;no;telephone;may;tue;402;1;999;0;nonexistent;no
41;self-employed;married;high.school;no;unknown;unknown;telephone;jun;wed;143;1;999;0;nonexistent;no
41;self-employed;married;basic.9y;no;no;no;cellular;jul;fri;134;2;999;0;nonexistent;no
41;self-employed;married;basic.9y;no;yes;no;telephone;may;wed;514;2;999;0;nonexistent;no
41;self-employed;married;basic.9y;no;no;no;cellular;apr;fri;112;1;999;1;failure;no
41;self-employed;married;high.school;no;no;no;telephone;may;mon;237;1;999;0;nonexistent;no
41;self-employed;married;basic.6y;no;no;no;cellular;aug;thu;218;1;999;0;nonexistent;no
41;self-employed;married;professional.course;unknown;yes;no;cellular;nov;fri;1571;1;999;0;nonexistent;yes
66;housemaid;married;basic.4y;no;no;no;telephone;jul;tue;1008;2;999;0;nonexistent;yes
66;housemaid;married;basic.4y;no;no;yes;cellular;jul;tue;296;1;999;1;failure;no
66;housemaid;divorced;basic.4y;no;yes;no;cellular;mar;thu;201;1;3;2;success;yes
62;admin.;married;high.school;no;no;no;cellular;oct;tue;238;4;18;2;failure;yes
62;admin.;married;high.school;no;no;no;cellular;oct;tue;318;1;4;3;success;yes
62;admin.;married;university.degree;no;no;no;cellular;aug;thu;68;1;999;1;failure;no
62;admin.;married;university.degree;no;yes;yes;cellular;aug;fri;64;1;999;0;nonexistent;no
62;admin.;married;university.degree;no;yes;no;cellular;aug;fri;116;1;999;0;nonexistent;yes
62;admin.;divorced;university.degree;no;yes;no;cellular;nov;wed;572;1;999;0;nonexistent;no
59;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;668;2;999;0;nonexistent;no
59;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;159;1;999;0;nonexistent;no
59;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;763;2;999;0;nonexistent;no
59;blue-collar;married;unknown;no;no;no;cellular;jul;fri;124;2;999;0;nonexistent;no
59;blue-collar;married;basic.4y;unknown;yes;yes;telephone;jun;mon;69;6;999;0;nonexistent;no
59;blue-collar;married;basic.4y;no;no;no;cellular;may;thu;190;2;999;1;failure;no
59;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;fri;202;2;999;0;nonexistent;no
59;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;wed;361;1;999;0;nonexistent;no
59;blue-collar;married;basic.4y;no;no;no;cellular;mar;tue;237;3;999;0;nonexistent;yes
59;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;tue;96;1;999;0;nonexistent;no
38;entrepreneur;married;professional.course;no;yes;yes;cellular;jun;tue;262;2;999;1;failure;no
